shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,target_gpt2_block,qkv_component,sim_input_start,sim_input_end,sim_output_start,sim_output_end,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,512,1024,512,768,512,768,512,1024,56,1,hardware_only,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,0,512,0,512,1024,1536,57,1,hardware_only,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,512,768,512,768,1024,1536,58,1,hardware_only,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1536,2048,0,512,0,512,1536,2048,59,1,hardware_only,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1536,2048,512,768,512,768,1536,2048,61,1,hardware_only,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2048,2560,0,512,0,512,2048,2560,62,1,hardware_only,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2048,2560,512,768,512,768,2048,2560,63,1,hardware_only,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2560,3072,0,512,0,512,2560,3072,64,1,hardware_only,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2560,3072,512,768,512,768,2560,3072,65,1,hardware_only,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.5.q_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,0,512,0,512,0,512,0,512,66,1,hardware_only,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,0,512,512,768,512,768,0,512,68,1,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,512,768,0,512,0,512,512,768,69,1,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,512,768,512,768,512,768,512,768,70,1,hardware_only,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,0,512,0,512,768,1280,0,512,0,2,hardware_only,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,0,512,512,768,1280,1536,0,512,1,2,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,512,768,0,512,768,1280,512,768,2,2,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,512,768,512,768,1280,1536,512,768,3,2,hardware_only,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,0,512,0,512,1536,2048,0,512,4,2,hardware_only,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,0,512,512,768,2048,2304,0,512,5,2,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,512,768,0,512,1536,2048,512,768,6,2,hardware_only,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,512,768,512,768,2048,2304,512,768,7,2,hardware_only,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.out_proj#r0c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,0,512,0,512,0,512,0,512,8,2,hardware_only,42,262144,589824,0.4444444444444444,0.07990336355947818
decoder_stack.layers.5.out_proj#r0c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,0,512,512,768,512,768,0,512,9,2,hardware_only,42,131072,589824,0.2222222222222222,0.07990336355947818
decoder_stack.layers.5.out_proj#r1c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,512,768,0,512,0,512,512,768,10,2,hardware_only,42,131072,589824,0.2222222222222222,0.07990336355947818
decoder_stack.layers.5.out_proj#r1c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,512,768,512,768,512,768,512,768,11,2,hardware_only,42,65536,589824,0.1111111111111111,0.07990336355947818
decoder_stack.layers.5.ffn1#r0c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,0,512,0,512,0,512,12,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c1,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,512,1024,512,1024,0,512,13,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c2,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,1024,1536,1024,1536,0,512,15,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c3,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,1536,2048,1536,2048,0,512,16,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c4,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,2048,2560,2048,2560,0,512,18,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c5,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,2560,3072,2560,3072,0,512,19,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,0,512,0,512,512,768,20,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c1,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,512,1024,512,1024,512,768,21,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c2,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,1024,1536,1024,1536,512,768,22,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c3,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,1536,2048,1536,2048,512,768,25,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c4,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,2048,2560,2048,2560,512,768,26,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c5,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,2560,3072,2560,3072,512,768,27,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2549498171737106
decoder_stack.layers.5.ffn2#r0c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,0,512,0,512,0,512,0,512,28,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r0c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,0,512,512,768,512,768,0,512,29,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.5.ffn2#r1c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,512,1024,0,512,0,512,512,1024,30,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r1c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,512,1024,512,768,512,768,512,1024,31,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.5.ffn2#r2c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,1024,1536,0,512,0,512,1024,1536,32,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r2c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,1024,1536,512,768,512,768,1024,1536,33,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.5.ffn2#r3c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,1536,2048,0,512,0,512,1536,2048,34,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r3c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,1536,2048,512,768,512,768,1536,2048,35,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.5.ffn2#r4c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,2048,2560,0,512,0,512,2048,2560,36,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r4c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,2048,2560,512,768,512,768,2048,2560,39,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.5.ffn2#r5c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,2560,3072,0,512,0,512,2560,3072,40,2,hardware_only,42,262144,2359296,0.1111111111111111,0.15960571719351932
decoder_stack.layers.5.ffn2#r5c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,5,,2560,3072,512,768,512,768,2560,3072,42,2,hardware_only,42,131072,2359296,0.05555555555555555,0.15960571719351932
decoder_stack.layers.6.q_proj_out#r0c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,7,Q,0,512,0,512,0,512,0,512,44,2,hardware_only,42,262144,1769472,0.14814814814814814,0.6175429872970554
decoder_stack.layers.6.q_proj_out#r0c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,7,Q,0,512,512,768,512,768,0,512,45,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.q_proj_out#r1c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,7,Q,512,768,0,512,0,512,512,768,47,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.q_proj_out#r1c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,7,Q,512,768,512,768,512,768,512,768,48,2,hardware_only,42,65536,1769472,0.037037037037037035,0.6175429872970554
decoder_stack.layers.6.k_proj_out#r0c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,7,K,0,512,0,512,768,1280,0,512,49,2,hardware_only,42,262144,1769472,0.14814814814814814,0.6175429872970554
decoder_stack.layers.6.k_proj_out#r0c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,7,K,0,512,512,768,1280,1536,0,512,50,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.k_proj_out#r1c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,7,K,512,768,0,512,768,1280,512,768,51,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.k_proj_out#r1c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,7,K,512,768,512,768,1280,1536,512,768,52,2,hardware_only,42,65536,1769472,0.037037037037037035,0.6175429872970554
decoder_stack.layers.6.v_proj_out#r0c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,7,V,0,512,0,512,1536,2048,0,512,53,2,hardware_only,42,262144,1769472,0.14814814814814814,0.6175429872970554
decoder_stack.layers.6.v_proj_out#r0c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,7,V,0,512,512,768,2048,2304,0,512,54,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.v_proj_out#r1c0,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,7,V,512,768,0,512,1536,2048,512,768,55,2,hardware_only,42,131072,1769472,0.07407407407407407,0.6175429872970554
decoder_stack.layers.6.v_proj_out#r1c1,block_7/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,7,V,512,768,512,768,2048,2304,512,768,56,2,hardware_only,42,65536,1769472,0.037037037037037035,0.6175429872970554
decoder_stack.layers.6.out_proj#r0c0,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,6,,0,512,0,512,0,512,0,512,57,2,hardware_only,42,262144,589824,0.4444444444444444,0.029443109048297344
decoder_stack.layers.6.out_proj#r0c1,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,6,,0,512,512,768,512,768,0,512,58,2,hardware_only,42,131072,589824,0.2222222222222222,0.029443109048297344
decoder_stack.layers.6.out_proj#r1c0,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,6,,512,768,0,512,0,512,512,768,59,2,hardware_only,42,131072,589824,0.2222222222222222,0.029443109048297344
decoder_stack.layers.6.out_proj#r1c1,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,6,,512,768,512,768,512,768,512,768,61,2,hardware_only,42,65536,589824,0.1111111111111111,0.029443109048297344
decoder_stack.layers.6.ffn1#r0c0,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,0,512,0,512,0,512,62,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r0c1,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,512,1024,512,1024,0,512,63,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r0c2,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,1024,1536,1024,1536,0,512,64,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r0c3,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,1536,2048,1536,2048,0,512,65,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r0c4,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,2048,2560,2048,2560,0,512,66,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r0c5,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,0,512,2560,3072,2560,3072,0,512,68,2,hardware_only,42,262144,2359296,0.1111111111111111,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c0,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,0,512,0,512,512,768,69,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c1,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,512,1024,512,1024,512,768,70,2,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c2,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,1024,1536,1024,1536,512,768,0,3,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c3,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,1536,2048,1536,2048,512,768,1,3,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c4,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,2048,2560,2048,2560,512,768,2,3,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn1#r1c5,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,6,,512,768,2560,3072,2560,3072,512,768,3,3,hardware_only,42,131072,2359296,0.05555555555555555,0.2475665036184715
decoder_stack.layers.6.ffn2#r0c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,0,512,0,512,0,512,0,512,4,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r0c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,0,512,512,768,512,768,0,512,5,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.6.ffn2#r1c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,512,1024,0,512,0,512,512,1024,6,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r1c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,512,1024,512,768,512,768,512,1024,7,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.6.ffn2#r2c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,1024,1536,0,512,0,512,1024,1536,8,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r2c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,1024,1536,512,768,512,768,1024,1536,9,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.6.ffn2#r3c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,1536,2048,0,512,0,512,1536,2048,10,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r3c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,1536,2048,512,768,512,768,1536,2048,11,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.6.ffn2#r4c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,2048,2560,0,512,0,512,2048,2560,12,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r4c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,2048,2560,512,768,512,768,2048,2560,13,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.6.ffn2#r5c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,2560,3072,0,512,0,512,2560,3072,15,3,hardware_only,42,262144,2359296,0.1111111111111111,0.09084959797005539
decoder_stack.layers.6.ffn2#r5c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,6,,2560,3072,512,768,512,768,2560,3072,16,3,hardware_only,42,131072,2359296,0.05555555555555555,0.09084959797005539
decoder_stack.layers.7.q_proj_out#r0c0,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,8,Q,0,512,0,512,0,512,0,512,18,3,hardware_only,42,262144,1769472,0.14814814814814814,0.7767204595862246
decoder_stack.layers.7.q_proj_out#r0c1,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,8,Q,0,512,512,768,512,768,0,512,19,3,hardware_only,42,131072,1769472,0.07407407407407407,0.7767204595862246
decoder_stack.layers.7.q_proj_out#r1c0,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,8,Q,512,768,0,512,0,512,512,768,20,3,hardware_only,42,131072,1769472,0.07407407407407407,0.7767204595862246
decoder_stack.layers.7.q_proj_out#r1c1,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,8,Q,512,768,512,768,512,768,512,768,21,3,hardware_only,42,65536,1769472,0.037037037037037035,0.7767204595862246
decoder_stack.layers.7.k_proj_out#r0c0,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,8,K,0,512,0,512,768,1280,0,512,22,3,hardware_only,42,262144,1769472,0.14814814814814814,0.7767204595862246
decoder_stack.layers.7.k_proj_out#r0c1,block_8/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,8,K,0,512,512,768,1280,1536,0,512,25,3,hardware_only,42,131072,1769472,0.07407407407407407,0.7767204595862246
